check_in,check_out,latitude,longitude,price,room_type
2024-06-16,2024-06-17,40.42257,-3.71037,87,entire_home
2024-06-16,2024-06-17,40.47163,-3.58304,39,private_room
2024-06-16,2024-06-17,40.41062563035865,-3.698127032512654,75,entire_home
2024-06-16,2024-06-17,40.41993,-3.70006,35,private_room
2024-06-16,2024-06-17,40.42322,-3.70045,200,entire_home
2024-06-16,2024-06-17,40.423,-3.70985,42,private_room
2024-06-16,2024-06-17,40.47202567218181,-3.637592755258083,83,entire_home
2024-06-16,2024-06-17,40.39158122943353,-3.743352767434202,70,entire_home
2024-06-16,2024-06-17,40.43673,-3.7046,164,entire_home
2024-06-16,2024-06-17,40.40284604570229,-3.688246742097405,40,private_room
2024-06-16,2024-06-17,40.4543237,-3.6813431,176,entire_home
2024-06-16,2024-06-17,40.4719,-3.63674,85,entire_home
2024-06-16,2024-06-17,40.41161029366069,-3.6501931158940097,23,private_room
2024-06-16,2024-06-17,40.47088,-3.64497,92,entire_home
2024-06-16,2024-06-17,40.42067,-3.7011,124,entire_home
2024-06-17,2024-06-18,40.41301,-3.70721,27,private_room
2024-06-17,2024-06-18,40.41566,-3.71093,205,entire_home
2024-06-17,2024-06-18,40.42257,-3.71037,87,entire_home
2024-06-17,2024-06-18,40.42322,-3.70045,200,entire_home
2024-06-17,2024-06-18,40.47163,-3.58304,39,private_room
2024-06-17,2024-06-18,40.41993,-3.70006,35,private_room
2024-06-17,2024-06-18,40.423,-3.70985,42,private_room
2024-06-17,2024-06-18,40.47202567218181,-3.637592755258083,83,entire_home
2024-06-17,2024-06-18,40.41062563035865,-3.698127032512654,75,entire_home
2024-06-17,2024-06-18,40.42153316337821,-3.7078690723988847,53,private_room
2024-06-17,2024-06-18,40.401167628342264,-3.7020818302306147,59,entire_home
2024-06-17,2024-06-18,40.43673,-3.7046,164,entire_home
2024-06-17,2024-06-18,40.42170850000001,-3.697757,123,entire_home
2024-06-17,2024-06-18,40.4543237,-3.6813431,176,entire_home
2024-06-17,2024-06-18,40.40284604570229,-3.688246742097405,40,private_room
2024-06-17,2024-06-18,40.4719,-3.63674,85,entire_home
2024-06-17,2024-06-18,40.39158122943353,-3.743352767434202,70,entire_home
2024-06-18,2024-06-19,40.41301,-3.70721,27,private_room
2024-06-18,2024-06-19,40.4158,-3.70412,76,entire_home
2024-06-18,2024-06-19,40.42153316337821,-3.7078690723988847,53,private_room
2024-06-18,2024-06-19,40.41993,-3.70006,35,private_room
2024-06-18,2024-06-19,40.434680483036225,-3.672487644361941,120,entire_home
2024-06-18,2024-06-19,40.42257,-3.71037,87,entire_home
2024-06-18,2024-06-19,40.4151,-3.71072,82,entire_home
2024-06-18,2024-06-19,40.41743,-3.70935,64,private_room
2024-06-18,2024-06-19,40.47202567218181,-3.637592755258083,83,entire_home
2024-06-18,2024-06-19,40.44655,-3.58128,76,entire_home
2024-06-18,2024-06-19,40.47163,-3.58304,39,private_room
2024-06-18,2024-06-19,40.423,-3.70985,42,private_room
2024-06-18,2024-06-19,40.401167628342264,-3.7020818302306147,59,entire_home
2024-06-18,2024-06-19,40.40284604570229,-3.688246742097405,40,private_room
2024-06-18,2024-06-19,40.4719,-3.63674,85,entire_home
2024-06-18,2024-06-19,40.47318772521944,-3.6496164772366444,47,private_room
2024-06-18,2024-06-19,40.40153,-3.67752,61,private_room
2024-06-19,2024-06-20,40.4158,-3.70412,76,entire_home
2024-06-19,2024-06-20,40.41301,-3.70721,27,private_room
2024-06-19,2024-06-20,40.434680483036225,-3.672487644361941,141,entire_home
2024-06-19,2024-06-20,40.4151,-3.71072,82,entire_home
2024-06-19,2024-06-20,40.41743,-3.70935,64,private_room
2024-06-19,2024-06-20,40.41993,-3.70006,35,private_room
2024-06-19,2024-06-20,40.47163,-3.58304,39,private_room
2024-06-19,2024-06-20,40.47202567218181,-3.637592755258083,83,entire_home
2024-06-19,2024-06-20,40.423,-3.70985,42,private_room
2024-06-19,2024-06-20,40.401167628342264,-3.7020818302306147,59,entire_home
2024-06-19,2024-06-20,40.42170850000001,-3.697757,123,entire_home
2024-06-19,2024-06-20,40.41062563035865,-3.698127032512654,75,entire_home
2024-06-19,2024-06-20,40.41939,-3.70047,206,entire_home
2024-06-19,2024-06-20,40.43673,-3.7046,164,entire_home
2024-06-19,2024-06-20,40.44655,-3.58128,76,entire_home
2024-06-19,2024-06-20,40.42409,-3.70603,165,entire_home
2024-06-19,2024-06-20,40.42357,-3.7142,199,entire_home
2024-06-20,2024-06-21,40.41301,-3.70721,27,private_room
2024-06-20,2024-06-21,40.41688,-3.70973,80,entire_home
2024-06-20,2024-06-21,40.42192,-3.70144,122,entire_home
2024-06-20,2024-06-21,40.41743,-3.70935,64,private_room
2024-06-20,2024-06-21,40.41993,-3.70006,35,private_room
2024-06-20,2024-06-21,40.47202567218181,-3.637592755258083,83,entire_home
2024-06-20,2024-06-21,40.47163,-3.58304,39,private_room
2024-06-20,2024-06-21,40.423,-3.70985,42,private_room
2024-06-20,2024-06-21,40.401167628342264,-3.7020818302306147,59,entire_home
2024-06-20,2024-06-21,40.41062563035865,-3.698127032512654,75,entire_home
2024-06-20,2024-06-21,40.42153316337821,-3.7078690723988847,53,private_room
2024-06-20,2024-06-21,40.42409,-3.70603,165,entire_home
2024-06-20,2024-06-21,40.41939,-3.70047,215,entire_home
2024-06-20,2024-06-21,40.40840720471856,-3.6990436831854807,114,entire_home
2024-06-20,2024-06-21,40.42357,-3.7142,199,entire_home
2024-06-20,2024-06-21,40.42067,-3.7011,124,entire_home
2024-06-20,2024-06-21,40.44655,-3.58128,76,entire_home
2024-06-21,2024-06-22,40.41301,-3.70721,27,private_room
2024-06-21,2024-06-22,40.41062563035865,-3.698127032512654,75,entire_home
2024-06-21,2024-06-22,40.43673,-3.7046,164,entire_home
2024-06-21,2024-06-22,40.41736,-3.70217,208,entire_home
2024-06-21,2024-06-22,40.423,-3.70985,42,private_room
2024-06-21,2024-06-22,40.42186031552421,-3.6993830668183625,42,private_room
2024-06-21,2024-06-22,40.41543,-3.70937,59,private_room
2024-06-21,2024-06-22,40.41993,-3.70006,39,private_room
2024-06-21,2024-06-22,40.421125807425305,-3.7190519523925714,94,entire_home
2024-06-21,2024-06-22,40.40284604570229,-3.688246742097405,40,private_room
2024-06-21,2024-06-22,40.42409,-3.70603,169,entire_home
2024-06-21,2024-06-22,40.42437,-3.70395,76,entire_home
2024-06-21,2024-06-22,40.41465,-3.70334,200,entire_home
2024-06-21,2024-06-22,40.42153316337821,-3.7078690723988847,62,private_room
2024-06-21,2024-06-22,40.41928,-3.70016,64,private_room
2024-06-21,2024-06-22,40.43192699999999,-3.7179449,113,entire_home
2024-06-21,2024-06-22,40.47318772521944,-3.6496164772366444,47,private_room
2024-06-22,2024-06-23,40.41301,-3.70721,27,private_room
2024-06-22,2024-06-23,40.42153316337821,-3.7078690723988847,62,private_room
2024-06-22,2024-06-23,40.44655,-3.58128,76,entire_home
2024-06-22,2024-06-23,40.421125807425305,-3.7190519523925714,94,entire_home
2024-06-22,2024-06-23,40.41993,-3.70006,39,private_room
2024-06-22,2024-06-23,40.423,-3.70985,42,private_room
2024-06-22,2024-06-23,40.40284604570229,-3.688246742097405,40,private_room
2024-06-22,2024-06-23,40.42409,-3.70603,172,entire_home
2024-06-22,2024-06-23,40.41736,-3.70217,208,entire_home
2024-06-22,2024-06-23,40.40646,-3.68289,35,private_room
2024-06-22,2024-06-23,40.41543,-3.70937,59,private_room
2024-06-22,2024-06-23,40.43673,-3.7046,164,entire_home
2024-06-22,2024-06-23,40.41062563035865,-3.698127032512654,75,entire_home
2024-06-22,2024-06-23,40.399483,-3.720992,105,entire_home
2024-06-22,2024-06-23,40.39158122943353,-3.743352767434202,70,entire_home
2024-06-22,2024-06-23,40.40835,-3.70515,42,private_room
2024-06-22,2024-06-23,40.4223301,-3.6766458,59,private_room
2024-06-23,2024-06-24,40.41301,-3.70721,27,private_room
2024-06-23,2024-06-24,40.41688,-3.70973,80,entire_home
2024-06-23,2024-06-24,40.42257,-3.71037,87,entire_home
2024-06-23,2024-06-24,40.41743,-3.70935,64,private_room
2024-06-23,2024-06-24,40.42322,-3.70045,200,entire_home
2024-06-23,2024-06-24,40.47202567218181,-3.637592755258083,83,entire_home
2024-06-23,2024-06-24,40.41896,-3.70994,580,entire_home
2024-06-23,2024-06-24,40.47163,-3.58304,39,private_room
2024-06-23,2024-06-24,40.41062563035865,-3.698127032512654,75,entire_home
2024-06-23,2024-06-24,40.41993,-3.70006,35,private_room
2024-06-23,2024-06-24,40.423,-3.70985,42,private_room
2024-06-23,2024-06-24,40.42153316337821,-3.7078690723988847,53,private_room
2024-06-23,2024-06-24,40.44655,-3.58128,76,entire_home
2024-06-23,2024-06-24,40.43673,-3.7046,164,entire_home
2024-06-23,2024-06-24,40.42357,-3.7142,189,entire_home
2024-06-23,2024-06-24,40.4543237,-3.6813431,176,entire_home
2024-06-23,2024-06-24,40.41736,-3.70217,162,entire_home
2024-06-24,2024-06-25,40.41301,-3.70721,27,private_room
2024-06-24,2024-06-25,40.41688,-3.70973,80,entire_home
2024-06-24,2024-06-25,40.42322,-3.70045,200,entire_home
2024-06-24,2024-06-25,40.42257,-3.71037,87,entire_home
2024-06-24,2024-06-25,40.41743,-3.70935,64,private_room
2024-06-24,2024-06-25,40.47163,-3.58304,39,private_room
2024-06-24,2024-06-25,40.41993,-3.70006,35,private_room
2024-06-24,2024-06-25,40.47202567218181,-3.637592755258083,83,entire_home
2024-06-24,2024-06-25,40.423,-3.70985,42,private_room
2024-06-24,2024-06-25,40.41062563035865,-3.698127032512654,75,entire_home
2024-06-24,2024-06-25,40.401167628342264,-3.7020818302306147,59,entire_home
2024-06-24,2024-06-25,40.43673,-3.7046,164,entire_home
2024-06-24,2024-06-25,40.44655,-3.58128,76,entire_home
2024-06-24,2024-06-25,40.4543237,-3.6813431,176,entire_home
2024-06-24,2024-06-25,40.42153316337821,-3.7078690723988847,53,private_room
2024-06-24,2024-06-25,40.42357,-3.7142,189,entire_home
2024-06-24,2024-06-25,40.42297,-3.71619,139,entire_home
2024-06-25,2024-06-26,40.41301,-3.70721,27,private_room
2024-06-25,2024-06-26,40.41688,-3.70973,80,entire_home
2024-06-25,2024-06-26,40.42322,-3.70045,200,entire_home
2024-06-25,2024-06-26,40.42257,-3.71037,87,entire_home
2024-06-25,2024-06-26,40.41993,-3.70006,35,private_room
2024-06-25,2024-06-26,40.47163,-3.58304,39,private_room
2024-06-25,2024-06-26,40.47202567218181,-3.637592755258083,83,entire_home
2024-06-25,2024-06-26,40.41062563035865,-3.698127032512654,75,entire_home
2024-06-25,2024-06-26,40.423,-3.70985,42,private_room
2024-06-25,2024-06-26,40.401167628342264,-3.7020818302306147,59,entire_home
2024-06-25,2024-06-26,40.40840720471856,-3.6990436831854807,114,entire_home
2024-06-25,2024-06-26,40.42357,-3.7142,189,entire_home
2024-06-25,2024-06-26,40.4543237,-3.6813431,176,entire_home
2024-06-25,2024-06-26,40.43673,-3.7046,164,entire_home
2024-06-25,2024-06-26,40.44655,-3.58128,76,entire_home
2024-06-25,2024-06-26,40.42153316337821,-3.7078690723988847,53,private_room
2024-06-25,2024-06-26,40.42155,-3.70863,149,entire_home
2024-06-26,2024-06-27,40.41301,-3.70721,27,private_room
2024-06-26,2024-06-27,40.41688,-3.70973,80,entire_home
2024-06-26,2024-06-27,40.41566,-3.71093,205,entire_home
2024-06-26,2024-06-27,40.42322,-3.70045,200,entire_home
2024-06-26,2024-06-27,40.42257,-3.71037,87,entire_home
2024-06-26,2024-06-27,40.47163,-3.58304,39,private_room
2024-06-26,2024-06-27,40.47202567218181,-3.637592755258083,83,entire_home
2024-06-26,2024-06-27,40.401167628342264,-3.7020818302306147,59,entire_home
2024-06-26,2024-06-27,40.423,-3.70985,42,private_room
2024-06-26,2024-06-27,40.41062563035865,-3.698127032512654,75,entire_home
2024-06-26,2024-06-27,40.41939,-3.70047,206,entire_home
2024-06-26,2024-06-27,40.42357,-3.7142,189,entire_home
2024-06-26,2024-06-27,40.40840720471856,-3.6990436831854807,114,entire_home
2024-06-26,2024-06-27,40.41588,-3.70105,137,entire_home
2024-06-26,2024-06-27,40.42098,-3.70737,486,entire_home
2024-06-26,2024-06-27,40.4543237,-3.6813431,176,entire_home
2024-06-26,2024-06-27,40.44655,-3.58128,76,entire_home
2024-06-27,2024-06-28,40.41301,-3.70721,27,private_room
2024-06-27,2024-06-28,40.42192,-3.70144,122,entire_home
2024-06-27,2024-06-28,40.41688,-3.70973,80,entire_home
2024-06-27,2024-06-28,40.42153316337821,-3.7078690723988847,53,private_room
2024-06-27,2024-06-28,40.41743,-3.70935,64,private_room
2024-06-27,2024-06-28,40.42257,-3.71037,87,entire_home
2024-06-27,2024-06-28,40.47202567218181,-3.637592755258083,83,entire_home
2024-06-27,2024-06-28,40.44655,-3.58128,76,entire_home
2024-06-27,2024-06-28,40.47163,-3.58304,39,private_room
2024-06-27,2024-06-28,40.423,-3.70985,42,private_room
2024-06-27,2024-06-28,40.40284604570229,-3.688246742097405,40,private_room
2024-06-27,2024-06-28,40.42170850000001,-3.697757,123,entire_home
2024-06-27,2024-06-28,40.42322,-3.70045,200,entire_home
2024-06-27,2024-06-28,40.40835,-3.70515,42,private_room
2024-06-27,2024-06-28,40.47318772521944,-3.6496164772366444,47,private_room
2024-06-27,2024-06-28,40.3789571457818,-3.6703623401582193,98,entire_home
2024-06-27,2024-06-28,40.39888,-3.70028,75,private_room
2024-07-01,2024-07-02,40.434680483036225,-3.672487644361941,104,entire_home
2024-07-01,2024-07-02,40.41688,-3.70973,80,entire_home
2024-07-01,2024-07-02,40.47202567218181,-3.637592755258083,83,entire_home
2024-07-01,2024-07-02,40.41062563035865,-3.698127032512654,75,entire_home
2024-07-01,2024-07-02,40.41993,-3.70006,35,private_room
2024-07-01,2024-07-02,40.42257,-3.71037,87,entire_home
2024-07-01,2024-07-02,40.42153316337821,-3.7078690723988847,53,private_room
2024-07-01,2024-07-02,40.42186031552421,-3.6993830668183625,42,private_room
2024-07-01,2024-07-02,40.423,-3.70985,42,private_room
2024-07-01,2024-07-02,40.41743,-3.70935,64,private_room
2024-07-01,2024-07-02,40.47163,-3.58304,39,private_room
2024-07-01,2024-07-02,40.40835,-3.70515,42,private_room
2024-07-01,2024-07-02,40.47088,-3.64497,92,entire_home
2024-07-01,2024-07-02,40.43673,-3.7046,164,entire_home
2024-07-01,2024-07-02,40.4719,-3.63674,85,entire_home
2024-07-01,2024-07-02,40.47318772521944,-3.6496164772366444,47,private_room
2024-07-01,2024-07-02,40.40284604570229,-3.688246742097405,40,private_room
2024-07-02,2024-07-03,40.41301,-3.70721,27,private_room
2024-07-02,2024-07-03,40.41688,-3.70973,80,entire_home
2024-07-02,2024-07-03,40.434680483036225,-3.672487644361941,122,entire_home
2024-07-02,2024-07-03,40.41566,-3.71093,205,entire_home
2024-07-02,2024-07-03,40.41062563035865,-3.698127032512654,75,entire_home
2024-07-02,2024-07-03,40.42257,-3.71037,87,entire_home
2024-07-02,2024-07-03,40.47163,-3.58304,39,private_room
2024-07-02,2024-07-03,40.41743,-3.70935,64,private_room
2024-07-02,2024-07-03,40.47202567218181,-3.637592755258083,83,entire_home
2024-07-02,2024-07-03,40.423,-3.70985,42,private_room
2024-07-02,2024-07-03,40.42098,-3.70737,486,entire_home
2024-07-02,2024-07-03,40.44655,-3.58128,76,entire_home
2024-07-02,2024-07-03,40.42153316337821,-3.7078690723988847,53,private_room
2024-07-02,2024-07-03,40.4543237,-3.6813431,176,entire_home
2024-07-02,2024-07-03,40.3789571457818,-3.6703623401582193,98,entire_home
2024-07-02,2024-07-03,40.41939,-3.70047,206,entire_home
2024-07-02,2024-07-03,40.43673,-3.7046,164,entire_home
2024-07-03,2024-07-04,40.41301,-3.70721,27,private_room
2024-07-03,2024-07-04,40.41688,-3.70973,80,entire_home
2024-07-03,2024-07-04,40.40646,-3.68289,29,private_room
2024-07-03,2024-07-04,40.47202567218181,-3.637592755258083,83,entire_home
2024-07-03,2024-07-04,40.44655,-3.58128,76,entire_home
2024-07-03,2024-07-04,40.47163,-3.58304,39,private_room
2024-07-03,2024-07-04,40.42257,-3.71037,87,entire_home
2024-07-03,2024-07-04,40.423,-3.70985,42,private_room
2024-07-03,2024-07-04,40.41743,-3.70935,64,private_room
2024-07-03,2024-07-04,40.40284604570229,-3.688246742097405,40,private_room
2024-07-03,2024-07-04,40.44511,-3.61178,33,private_room
2024-07-03,2024-07-04,40.4719,-3.63674,85,entire_home
2024-07-03,2024-07-04,40.47318772521944,-3.6496164772366444,47,private_room
2024-07-03,2024-07-04,40.39888,-3.70028,75,private_room
2024-07-03,2024-07-04,40.41161029366069,-3.6501931158940097,23,private_room
2024-07-03,2024-07-04,40.3873206,-3.7134131,30,private_room
2024-07-03,2024-07-04,40.42186031552421,-3.6993830668183625,42,private_room
2024-07-04,2024-07-05,40.41301,-3.70721,27,private_room
2024-07-04,2024-07-05,40.41688,-3.70973,80,entire_home
2024-07-04,2024-07-05,40.41062563035865,-3.698127032512654,75,entire_home
2024-07-04,2024-07-05,40.42257,-3.71037,87,entire_home
2024-07-04,2024-07-05,40.434680483036225,-3.672487644361941,129,entire_home
2024-07-04,2024-07-05,40.41743,-3.70935,64,private_room
2024-07-04,2024-07-05,40.423,-3.70985,42,private_room
2024-07-04,2024-07-05,40.40835,-3.70515,42,private_room
2024-07-04,2024-07-05,40.42186031552421,-3.6993830668183625,42,private_room
2024-07-04,2024-07-05,40.43673,-3.7046,164,entire_home
2024-07-04,2024-07-05,40.42631,-3.70379,52,private_room
2024-07-04,2024-07-05,40.40284604570229,-3.688246742097405,40,private_room
2024-07-04,2024-07-05,40.3789571457818,-3.6703623401582193,98,entire_home
2024-07-04,2024-07-05,40.47163,-3.58304,39,private_room
2024-07-04,2024-07-05,40.4543237,-3.6813431,176,entire_home
2024-07-04,2024-07-05,40.401167628342264,-3.7020818302306147,70,entire_home
2024-07-04,2024-07-05,40.448528147569185,-3.702578286559552,92,entire_home
2024-07-05,2024-07-06,40.41743,-3.70935,64,private_room
2024-07-05,2024-07-06,40.434680483036225,-3.672487644361941,163,entire_home
2024-07-05,2024-07-06,40.4151,-3.71072,82,entire_home
2024-07-05,2024-07-06,40.423,-3.70985,42,private_room
2024-07-05,2024-07-06,40.41896,-3.70994,680,entire_home
2024-07-05,2024-07-06,40.47163,-3.58304,39,private_room
2024-07-05,2024-07-06,40.39158122943353,-3.743352767434202,64,entire_home
2024-07-05,2024-07-06,40.40284604570229,-3.688246742097405,40,private_room
2024-07-05,2024-07-06,40.43192699999999,-3.7179449,107,entire_home
2024-07-05,2024-07-06,40.41565,-3.70655,281,entire_home
2024-07-05,2024-07-06,40.421125807425305,-3.7190519523925714,94,entire_home
2024-07-05,2024-07-06,40.43673,-3.7046,164,entire_home
2024-07-05,2024-07-06,40.4543237,-3.6813431,207,entire_home
2024-07-05,2024-07-06,40.46251245315496,-3.6929395536868705,480,entire_home
2024-07-05,2024-07-06,40.3873206,-3.7134131,30,private_room
2024-07-05,2024-07-06,40.41264,-3.69757,130,entire_home
2024-07-05,2024-07-06,40.42248212175342,-3.70953731238842,207,entire_home
2024-07-06,2024-07-07,40.41896,-3.70994,680,entire_home
2024-07-06,2024-07-07,40.41565,-3.70655,281,entire_home
2024-07-06,2024-07-07,40.423,-3.70985,42,private_room
2024-07-06,2024-07-07,40.46251245315496,-3.6929395536868705,480,entire_home
2024-07-06,2024-07-07,40.39158122943353,-3.743352767434202,64,entire_home
2024-07-06,2024-07-07,40.47163,-3.58304,39,private_room
2024-07-06,2024-07-07,40.40284604570229,-3.688246742097405,40,private_room
2024-07-06,2024-07-07,40.41543,-3.70937,59,private_room
2024-07-06,2024-07-07,40.4223301,-3.6766458,59,private_room
2024-07-06,2024-07-07,40.37207564071759,-3.693982732852044,67,entire_home
2024-07-06,2024-07-07,40.41282,-3.6969,397,entire_home
2024-07-06,2024-07-07,40.48728,-3.67005,220,entire_home
2024-07-06,2024-07-07,40.41378,-3.71879,111,entire_home
2024-07-06,2024-07-07,40.4301718,-3.6271642,43,private_room
2024-07-06,2024-07-07,40.44511,-3.61178,33,private_room
2024-07-06,2024-07-07,40.4741469,-3.5754267,111,entire_home
2024-07-06,2024-07-07,40.47318772521944,-3.6496164772366444,47,private_room
2024-07-07,2024-07-08,40.41688,-3.70973,80,entire_home
2024-07-07,2024-07-08,40.47202567218181,-3.637592755258083,83,entire_home
2024-07-07,2024-07-08,40.44655,-3.58128,76,entire_home
2024-07-07,2024-07-08,40.47163,-3.58304,39,private_room
2024-07-07,2024-07-08,40.41743,-3.70935,64,private_room
2024-07-07,2024-07-08,40.423,-3.70985,42,private_room
2024-07-07,2024-07-08,40.401167628342264,-3.7020818302306147,59,entire_home
2024-07-07,2024-07-08,40.40284604570229,-3.688246742097405,40,private_room
2024-07-07,2024-07-08,40.44511,-3.61178,33,private_room
2024-07-07,2024-07-08,40.47318772521944,-3.6496164772366444,47,private_room
2024-07-07,2024-07-08,40.47088,-3.64497,92,entire_home
2024-07-07,2024-07-08,40.4719,-3.63674,85,entire_home
2024-07-07,2024-07-08,40.39158122943353,-3.743352767434202,64,entire_home
2024-07-07,2024-07-08,40.41161029366069,-3.6501931158940097,23,private_room
2024-07-07,2024-07-08,40.42167861686106,-3.7098873406648636,87,entire_home
2024-07-07,2024-07-08,40.42631,-3.70379,52,private_room
2024-07-07,2024-07-08,40.40436,-3.68037,69,entire_home
2024-07-08,2024-07-09,40.4158,-3.70412,76,entire_home
2024-07-08,2024-07-09,40.434680483036225,-3.672487644361941,95,entire_home
2024-07-08,2024-07-09,40.41688,-3.70973,80,entire_home
2024-07-08,2024-07-09,40.42153316337821,-3.7078690723988847,53,private_room
2024-07-08,2024-07-09,40.47202567218181,-3.637592755258083,83,entire_home
2024-07-08,2024-07-09,40.47163,-3.58304,39,private_room
2024-07-08,2024-07-09,40.42257,-3.71037,87,entire_home
2024-07-08,2024-07-09,40.44655,-3.58128,76,entire_home
2024-07-08,2024-07-09,40.423,-3.70985,42,private_room
2024-07-08,2024-07-09,40.41743,-3.70935,64,private_room
2024-07-08,2024-07-09,40.40284604570229,-3.688246742097405,40,private_room
2024-07-08,2024-07-09,40.44511,-3.61178,33,private_room
2024-07-08,2024-07-09,40.3873206,-3.7134131,30,private_room
2024-07-08,2024-07-09,40.47318772521944,-3.6496164772366444,47,private_room
2024-07-08,2024-07-09,40.41161029366069,-3.6501931158940097,23,private_room
2024-07-08,2024-07-09,40.4719,-3.63674,85,entire_home
2024-07-08,2024-07-09,40.47088,-3.64497,92,entire_home
2024-07-09,2024-07-10,40.41301,-3.70721,27,private_room
2024-07-09,2024-07-10,40.4158,-3.70412,76,entire_home
2024-07-09,2024-07-10,40.41549,-3.71129,82,entire_home
2024-07-09,2024-07-10,40.42192,-3.70144,122,entire_home
2024-07-09,2024-07-10,40.41566,-3.71093,205,entire_home
2024-07-09,2024-07-10,40.42257,-3.71037,87,entire_home
2024-07-09,2024-07-10,40.41743,-3.70935,64,private_room
2024-07-09,2024-07-10,40.47163,-3.58304,39,private_room
2024-07-09,2024-07-10,40.41939,-3.70047,206,entire_home
2024-07-09,2024-07-10,40.423,-3.70985,42,private_room
2024-07-09,2024-07-10,40.47202567218181,-3.637592755258083,83,entire_home
2024-07-09,2024-07-10,40.4706,-3.68704,128,entire_home
2024-07-09,2024-07-10,40.42098,-3.70737,486,entire_home
2024-07-09,2024-07-10,40.44655,-3.58128,76,entire_home
2024-07-09,2024-07-10,40.3789571457818,-3.6703623401582193,98,entire_home
2024-07-09,2024-07-10,40.4543237,-3.6813431,176,entire_home
2024-07-09,2024-07-10,40.42153316337821,-3.7078690723988847,53,private_room
2024-07-10,2024-07-11,40.41301,-3.70721,27,private_room
2024-07-10,2024-07-11,40.4158,-3.70412,76,entire_home
2024-07-10,2024-07-11,40.41688,-3.70973,80,entire_home
2024-07-10,2024-07-11,40.434680483036225,-3.672487644361941,96,entire_home
2024-07-10,2024-07-11,40.42153316337821,-3.7078690723988847,53,private_room
2024-07-10,2024-07-11,40.47202567218181,-3.637592755258083,83,entire_home
2024-07-10,2024-07-11,40.44655,-3.58128,76,entire_home
2024-07-10,2024-07-11,40.47163,-3.58304,39,private_room
2024-07-10,2024-07-11,40.41743,-3.70935,64,private_room
2024-07-10,2024-07-11,40.423,-3.70985,42,private_room
2024-07-10,2024-07-11,40.40284604570229,-3.688246742097405,40,private_room
2024-07-10,2024-07-11,40.44511,-3.61178,33,private_room
2024-07-10,2024-07-11,40.3873206,-3.7134131,30,private_room
2024-07-10,2024-07-11,40.4719,-3.63674,85,entire_home
2024-07-10,2024-07-11,40.47318772521944,-3.6496164772366444,47,private_room
2024-07-10,2024-07-11,40.40835,-3.70515,42,private_room
2024-07-10,2024-07-11,40.40436,-3.68037,69,entire_home
2024-07-11,2024-07-12,40.4158,-3.70412,76,entire_home
2024-07-11,2024-07-12,40.41688,-3.70973,80,entire_home
2024-07-11,2024-07-12,40.434680483036225,-3.672487644361941,104,entire_home
2024-07-11,2024-07-12,40.42153316337821,-3.7078690723988847,53,private_room
2024-07-11,2024-07-12,40.47202567218181,-3.637592755258083,83,entire_home
2024-07-11,2024-07-12,40.44655,-3.58128,76,entire_home
2024-07-11,2024-07-12,40.47163,-3.58304,39,private_room
2024-07-11,2024-07-12,40.40284604570229,-3.688246742097405,40,private_room
2024-07-11,2024-07-12,40.3873206,-3.7134131,30,private_room
2024-07-11,2024-07-12,40.42170850000001,-3.697757,123,entire_home
2024-07-11,2024-07-12,40.42631,-3.70379,52,private_room
2024-07-11,2024-07-12,40.39158122943353,-3.743352767434202,64,entire_home
2024-07-11,2024-07-12,40.40436,-3.68037,69,entire_home
2024-07-11,2024-07-12,40.4348,-3.68346,47,private_room
2024-07-11,2024-07-12,40.42186031552421,-3.6993830668183625,42,private_room
2024-07-11,2024-07-12,40.42668,-3.70829,85,entire_home
2024-07-11,2024-07-12,40.40153,-3.67752,61,private_room
2024-07-12,2024-07-13,40.47202567218181,-3.637592755258083,97,entire_home
2024-07-12,2024-07-13,40.43673,-3.7046,164,entire_home
2024-07-12,2024-07-13,40.42186031552421,-3.6993830668183625,42,private_room
2024-07-12,2024-07-13,40.41543,-3.70937,59,private_room
2024-07-12,2024-07-13,40.41565,-3.70655,281,entire_home
2024-07-12,2024-07-13,40.421125807425305,-3.7190519523925714,94,entire_home
2024-07-12,2024-07-13,40.409663143189,-3.7108726079184797,104,entire_home
2024-07-12,2024-07-13,40.41928,-3.70016,64,private_room
2024-07-12,2024-07-13,40.47163,-3.58304,39,private_room
2024-07-12,2024-07-13,40.4223301,-3.6766458,59,private_room
2024-07-12,2024-07-13,40.426946409637694,-3.7048402892293697,126,entire_home
2024-07-12,2024-07-13,40.4741469,-3.5754267,111,entire_home
2024-07-12,2024-07-13,40.41271,-3.71311,53,private_room
2024-07-12,2024-07-13,40.4543237,-3.6813431,207,entire_home
2024-07-12,2024-07-13,40.4348,-3.68346,47,private_room
2024-07-12,2024-07-13,40.4665,-3.6945,42,private_room
2024-07-12,2024-07-13,40.40672,-3.69915,105,entire_home
2024-07-13,2024-07-14,40.41549,-3.71129,64,entire_home
2024-07-13,2024-07-14,40.4158,-3.70412,76,entire_home
2024-07-13,2024-07-14,40.41565,-3.70655,281,entire_home
2024-07-13,2024-07-14,40.46251245315496,-3.6929395536868705,480,entire_home
2024-07-13,2024-07-14,40.43673,-3.7046,164,entire_home
2024-07-13,2024-07-14,40.4543237,-3.6813431,207,entire_home
2024-07-13,2024-07-14,40.39158122943353,-3.743352767434202,64,entire_home
2024-07-13,2024-07-14,40.40284604570229,-3.688246742097405,40,private_room
