,check-in date,check-out date,year,month,name,price,lat,lng,room type,url
10,2024-09-04,2024-09-05,2024,9,"Madrid - Centre Retiro ""Gran Hotel Colón"", an IHG Hotel",€ 135,40.41306450,-3.66922554,Standard King Room,https://www.booking.com/hotel/es/independent-madrid-centre-retiro.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AsW_u6sGwAIB0gIkMDJmZWFjZWQtMTZlYS00MDdjLTliYjMtOGFhNzM4OWExODVh2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-09-04&checkout=2024-09-05&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=c3703be2ccbc0198&srepoch=1701765063&all_sr_blocks=1019991510_374398263_2_34_0&highlighted_blocks=1019991510_374398263_2_34_0&matching_block_id=1019991510_374398263_2_34_0&sr_pri_blocks=1019991510_374398263_2_34_0__13500&from=searchresults#hotelTmpl
11,2024-09-04,2024-09-05,2024,9,Hotel Cortezo,€ 95,40.41369516,-3.70362908,Double or Twin Room,https://www.booking.com/hotel/es/cortezo.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AsW_u6sGwAIB0gIkMDJmZWFjZWQtMTZlYS00MDdjLTliYjMtOGFhNzM4OWExODVh2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-09-04&checkout=2024-09-05&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=c3703be2ccbc0198&srepoch=1701765063&all_sr_blocks=9443201_338171752_1_2_0&highlighted_blocks=9443201_338171752_1_2_0&matching_block_id=9443201_338171752_1_2_0&sr_pri_blocks=9443201_338171752_1_2_0__9500&from=searchresults#hotelTmpl
12,2024-09-04,2024-09-05,2024,9,Catalonia Atocha,€ 150,40.41184389,-3.69792804,Single Room,https://www.booking.com/hotel/es/catalonia-atocha.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AsW_u6sGwAIB0gIkMDJmZWFjZWQtMTZlYS00MDdjLTliYjMtOGFhNzM4OWExODVh2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-09-04&checkout=2024-09-05&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=c3703be2ccbc0198&srepoch=1701765063&all_sr_blocks=26609345_194582517_1_2_0&highlighted_blocks=26609345_194582517_1_2_0&matching_block_id=26609345_194582517_1_2_0&sr_pri_blocks=26609345_194582517_1_2_0__15000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
13,2024-09-04,2024-09-05,2024,9,NH Madrid Lagasca,€ 235,40.42752447,-3.68504539,Standard Single Room,https://www.booking.com/hotel/es/nhlagasca.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AsW_u6sGwAIB0gIkMDJmZWFjZWQtMTZlYS00MDdjLTliYjMtOGFhNzM4OWExODVh2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-09-04&checkout=2024-09-05&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=c3703be2ccbc0198&srepoch=1701765063&all_sr_blocks=9067613_93708920_0_2_0&highlighted_blocks=9067613_93708920_0_2_0&matching_block_id=9067613_93708920_0_2_0&sr_pri_blocks=9067613_93708920_0_2_0__23500&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
14,2024-09-04,2024-09-05,2024,9,Catalonia Goya,€ 140,40.42513862,-3.68209362,Double or Twin Room,https://www.booking.com/hotel/es/catalonia-goya.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AsW_u6sGwAIB0gIkMDJmZWFjZWQtMTZlYS00MDdjLTliYjMtOGFhNzM4OWExODVh2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-09-04&checkout=2024-09-05&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=c3703be2ccbc0198&srepoch=1701765063&all_sr_blocks=9160406_198634744_0_2_0&highlighted_blocks=9160406_198634744_0_2_0&matching_block_id=9160406_198634744_0_2_0&sr_pri_blocks=9160406_198634744_0_2_0__14000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
15,2024-09-04,2024-09-05,2024,9,JC Rooms Chueca,€ 92,40.42101940,-3.70042000,Deluxe Double or Twin Room,https://www.booking.com/hotel/es/jc-rooms-chueca.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AsW_u6sGwAIB0gIkMDJmZWFjZWQtMTZlYS00MDdjLTliYjMtOGFhNzM4OWExODVh2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-09-04&checkout=2024-09-05&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=c3703be2ccbc0198&srepoch=1701765063&all_sr_blocks=246992402_102696597_0_42_0&highlighted_blocks=246992402_102696597_0_42_0&matching_block_id=246992402_102696597_0_42_0&sr_pri_blocks=246992402_102696597_0_42_0__9200&from=searchresults#hotelTmpl
16,2024-09-04,2024-09-05,2024,9,Hostalin Madrid Atocha,€ 54,40.41269528,-3.69943624,Interior Double Room with Shared Bathroom,https://www.booking.com/hotel/es/hostalin-madrid-atocha.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AsW_u6sGwAIB0gIkMDJmZWFjZWQtMTZlYS00MDdjLTliYjMtOGFhNzM4OWExODVh2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-09-04&checkout=2024-09-05&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=c3703be2ccbc0198&srepoch=1701765063&all_sr_blocks=271084706_257876855_0_0_0&highlighted_blocks=271084706_257876855_0_0_0&matching_block_id=271084706_257876855_0_0_0&sr_pri_blocks=271084706_257876855_0_0_0__5400&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
17,2024-09-04,2024-09-05,2024,9,Hostal Los Coronales,€ 61,40.46658238,-3.59016761,Single Room,https://www.booking.com/hotel/es/hostal-los-coronales.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AsW_u6sGwAIB0gIkMDJmZWFjZWQtMTZlYS00MDdjLTliYjMtOGFhNzM4OWExODVh2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-09-04&checkout=2024-09-05&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=c3703be2ccbc0198&srepoch=1701765063&all_sr_blocks=1298105_344926794_1_0_0&highlighted_blocks=1298105_344926794_1_0_0&matching_block_id=1298105_344926794_1_0_0&sr_pri_blocks=1298105_344926794_1_0_0__6100&from=searchresults#hotelTmpl
18,2024-09-04,2024-09-05,2024,9,Senator Barajas,€ 115,40.45860935,-3.58240396,Double Room (1 Adult),https://www.booking.com/hotel/es/senator-barajas.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AsW_u6sGwAIB0gIkMDJmZWFjZWQtMTZlYS00MDdjLTliYjMtOGFhNzM4OWExODVh2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-09-04&checkout=2024-09-05&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=c3703be2ccbc0198&srepoch=1701765063&all_sr_blocks=9171913_88191652_0_2_0&highlighted_blocks=9171913_88191652_0_2_0&matching_block_id=9171913_88191652_0_2_0&sr_pri_blocks=9171913_88191652_0_2_0__11475&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
19,2024-09-04,2024-09-05,2024,9,SLEEP'N Atocha - B Corp Certified,€ 106,40.40909293,-3.69301558,Economy Small Single Room,https://www.booking.com/hotel/es/sleep-n-atocha.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AsW_u6sGwAIB0gIkMDJmZWFjZWQtMTZlYS00MDdjLTliYjMtOGFhNzM4OWExODVh2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-09-04&checkout=2024-09-05&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=c3703be2ccbc0198&srepoch=1701765063&all_sr_blocks=47203706_91930352_0_2_0&highlighted_blocks=47203706_91930352_0_2_0&matching_block_id=47203706_91930352_0_2_0&sr_pri_blocks=47203706_91930352_0_2_0__10620&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
20,2024-09-04,2024-09-05,2024,9,Axor Barajas,€ 132,40.44800846,-3.58219743, Double or Twin Room with free airport shuttle,https://www.booking.com/hotel/es/axor-barajas.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AsW_u6sGwAIB0gIkMDJmZWFjZWQtMTZlYS00MDdjLTliYjMtOGFhNzM4OWExODVh2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-09-04&checkout=2024-09-05&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=c3703be2ccbc0198&srepoch=1701765063&all_sr_blocks=18912401_151823440_0_2_0&highlighted_blocks=18912401_151823440_0_2_0&matching_block_id=18912401_151823440_0_2_0&sr_pri_blocks=18912401_151823440_0_2_0__13200&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
