,check-in date,check-out date,year,month,name,price,lat,lng,room type,url
164,2024-11-02,2024-11-03,2024,11,Gran Via Experience,€ 59,40.41891990,-3.70645880,Single Room,https://www.booking.com/hotel/es/gran-via-experience-madrid.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4ApKovKsGwAIB0gIkMTQ0YTdhNjMtN2QzMi00NmFlLTk5MTEtYmUzMGJjODg1NDg02AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-02&checkout=2024-11-03&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=63&sr_order=popularity&srpvid=ab4f5609cccd0334&srepoch=1701778452&all_sr_blocks=917527902_363294255_0_0_0&highlighted_blocks=917527902_363294255_0_0_0&matching_block_id=917527902_363294255_0_0_0&sr_pri_blocks=917527902_363294255_0_0_0__5850&from=searchresults#hotelTmpl
165,2024-11-02,2024-11-03,2024,11,"Hotel Indigo Madrid - Princesa, an IHG Hotel",€ 220,40.43064300,-3.71690400,Standard Twin Room,https://www.booking.com/hotel/es/t3-tirol.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4ApKovKsGwAIB0gIkMTQ0YTdhNjMtN2QzMi00NmFlLTk5MTEtYmUzMGJjODg1NDg02AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-02&checkout=2024-11-03&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=64&sr_order=popularity&srpvid=ab4f5609cccd0334&srepoch=1701778452&all_sr_blocks=9229232_242445702_2_33_0&highlighted_blocks=9229232_242445702_2_33_0&matching_block_id=9229232_242445702_2_33_0&sr_pri_blocks=9229232_242445702_2_33_0__22000&from=searchresults#hotelTmpl
166,2024-11-02,2024-11-03,2024,11,Catalonia Las Cortes,€ 225,40.41469277,-3.69913772,Double or Twin Room,https://www.booking.com/hotel/es/catalonia-las-cortes.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4ApKovKsGwAIB0gIkMTQ0YTdhNjMtN2QzMi00NmFlLTk5MTEtYmUzMGJjODg1NDg02AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-02&checkout=2024-11-03&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=65&sr_order=popularity&srpvid=ab4f5609cccd0334&srepoch=1701778452&all_sr_blocks=9234512_194586038_0_2_0&highlighted_blocks=9234512_194586038_0_2_0&matching_block_id=9234512_194586038_0_2_0&sr_pri_blocks=9234512_194586038_0_2_0__22500&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
167,2024-11-02,2024-11-03,2024,11,UVE Marcenado,€ 129,40.44564375,-3.67282659,Single Room,https://www.booking.com/hotel/es/ahm-apartahotel-marcenado.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4ApKovKsGwAIB0gIkMTQ0YTdhNjMtN2QzMi00NmFlLTk5MTEtYmUzMGJjODg1NDg02AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-02&checkout=2024-11-03&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=66&sr_order=popularity&srpvid=ab4f5609cccd0334&srepoch=1701778452&all_sr_blocks=26510304_334335298_0_2_0&highlighted_blocks=26510304_334335298_0_2_0&matching_block_id=26510304_334335298_0_2_0&sr_pri_blocks=26510304_334335298_0_2_0__12900&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
168,2024-11-02,2024-11-03,2024,11,Catalonia Goya,€ 220,40.42513862,-3.68209362,Double or Twin Room,https://www.booking.com/hotel/es/catalonia-goya.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4ApKovKsGwAIB0gIkMTQ0YTdhNjMtN2QzMi00NmFlLTk5MTEtYmUzMGJjODg1NDg02AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-02&checkout=2024-11-03&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=67&sr_order=popularity&srpvid=ab4f5609cccd0334&srepoch=1701778452&all_sr_blocks=9160406_198634744_0_2_0&highlighted_blocks=9160406_198634744_0_2_0&matching_block_id=9160406_198634744_0_2_0&sr_pri_blocks=9160406_198634744_0_2_0__22000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
169,2024-11-02,2024-11-03,2024,11,Hotel Cortezo,€ 210,40.41369516,-3.70362908,Double or Twin Room,https://www.booking.com/hotel/es/cortezo.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4ApKovKsGwAIB0gIkMTQ0YTdhNjMtN2QzMi00NmFlLTk5MTEtYmUzMGJjODg1NDg02AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-02&checkout=2024-11-03&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=68&sr_order=popularity&srpvid=ab4f5609cccd0334&srepoch=1701778452&all_sr_blocks=9443201_338171752_1_2_0&highlighted_blocks=9443201_338171752_1_2_0&matching_block_id=9443201_338171752_1_2_0&sr_pri_blocks=9443201_338171752_1_2_0__21000&from=searchresults#hotelTmpl
170,2024-11-02,2024-11-03,2024,11,Compostela Suites,€ 77,40.44754818,-3.58028769,One-Bedroom Apartment (2 Adults),https://www.booking.com/hotel/es/compostela-suites.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4ApKovKsGwAIB0gIkMTQ0YTdhNjMtN2QzMi00NmFlLTk5MTEtYmUzMGJjODg1NDg02AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-02&checkout=2024-11-03&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=69&sr_order=popularity&srpvid=ab4f5609cccd0334&srepoch=1701778452&all_sr_blocks=2991101_95154428_0_10_0&highlighted_blocks=2991101_95154428_0_10_0&matching_block_id=2991101_95154428_0_10_0&sr_pri_blocks=2991101_95154428_0_10_0__7650&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
171,2024-11-02,2024-11-03,2024,11,H-A Aparthotel Hotel Quo,€ 108,40.43393226,-3.67183685,Superior Double Room,https://www.booking.com/hotel/es/quoeraso.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4ApKovKsGwAIB0gIkMTQ0YTdhNjMtN2QzMi00NmFlLTk5MTEtYmUzMGJjODg1NDg02AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-02&checkout=2024-11-03&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=70&sr_order=popularity&srpvid=ab4f5609cccd0334&srepoch=1701778452&all_sr_blocks=9089740_359760475_0_0_0&highlighted_blocks=9089740_359760475_0_0_0&matching_block_id=9089740_359760475_0_0_0&sr_pri_blocks=9089740_359760475_0_0_0__10832&from=searchresults#hotelTmpl
172,2024-11-02,2024-11-03,2024,11,Hostal PETITE MAMAN,€ 79,40.41530745,-3.70043971,Standard Single Room,https://www.booking.com/hotel/es/hostal-atelier.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4ApKovKsGwAIB0gIkMTQ0YTdhNjMtN2QzMi00NmFlLTk5MTEtYmUzMGJjODg1NDg02AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-02&checkout=2024-11-03&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=71&sr_order=popularity&srpvid=ab4f5609cccd0334&srepoch=1701778452&all_sr_blocks=89464403_201178466_0_0_0&highlighted_blocks=89464403_201178466_0_0_0&matching_block_id=89464403_201178466_0_0_0&sr_pri_blocks=89464403_201178466_0_0_0__7900&from=searchresults#hotelTmpl
173,2024-11-02,2024-11-03,2024,11,NH Madrid Ventas,€ 141,40.43539095,-3.66390824,Standard Double or Twin Room,https://www.booking.com/hotel/es/nh-madrid-ventas.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4ApKovKsGwAIB0gIkMTQ0YTdhNjMtN2QzMi00NmFlLTk5MTEtYmUzMGJjODg1NDg02AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-02&checkout=2024-11-03&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=72&sr_order=popularity&srpvid=ab4f5609cccd0334&srepoch=1701778452&all_sr_blocks=9068002_93708926_0_2_0&highlighted_blocks=9068002_93708926_0_2_0&matching_block_id=9068002_93708926_0_2_0&sr_pri_blocks=9068002_93708926_0_2_0__14100&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
174,2024-11-02,2024-11-03,2024,11,Habitacion Centro De Madrid,€ 32,40.43609000,-3.71074970,Standard Double Room with Shared Bathroom,https://www.booking.com/hotel/es/habitacion-centro-de-madrid.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4ApKovKsGwAIB0gIkMTQ0YTdhNjMtN2QzMi00NmFlLTk5MTEtYmUzMGJjODg1NDg02AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-02&checkout=2024-11-03&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=73&sr_order=popularity&srpvid=ab4f5609cccd0334&srepoch=1701778452&all_sr_blocks=1053030401_377498467_1_0_0&highlighted_blocks=1053030401_377498467_1_0_0&matching_block_id=1053030401_377498467_1_0_0&sr_pri_blocks=1053030401_377498467_1_0_0__3240&from=searchresults#hotelTmpl
175,2024-11-02,2024-11-03,2024,11,H10 Puerta de Alcalá,€ 190,40.42215032,-3.68124068,Basic Double Room,https://www.booking.com/hotel/es/h10-puerta-de-alcala.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4ApKovKsGwAIB0gIkMTQ0YTdhNjMtN2QzMi00NmFlLTk5MTEtYmUzMGJjODg1NDg02AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-02&checkout=2024-11-03&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=74&sr_order=popularity&srpvid=ab4f5609cccd0334&srepoch=1701778452&all_sr_blocks=9039221_382883532_0_2_0&highlighted_blocks=9039221_382883532_0_2_0&matching_block_id=9039221_382883532_0_2_0&sr_pri_blocks=9039221_382883532_0_2_0__19000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
176,2024-11-02,2024-11-03,2024,11,Axor Feria,€ 125,40.44839628,-3.58249784,Double Room with free airport shuttle,https://www.booking.com/hotel/es/axor-feria.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4ApKovKsGwAIB0gIkMTQ0YTdhNjMtN2QzMi00NmFlLTk5MTEtYmUzMGJjODg1NDg02AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-02&checkout=2024-11-03&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=75&sr_order=popularity&srpvid=ab4f5609cccd0334&srepoch=1701778452&all_sr_blocks=18912501_231638378_0_2_0&highlighted_blocks=18912501_231638378_0_2_0&matching_block_id=18912501_231638378_0_2_0&sr_pri_blocks=18912501_231638378_0_2_0__12500&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
177,2024-11-02,2024-11-03,2024,11,NH Madrid Ventas,€ 141,40.43539095,-3.66390824,Standard Double or Twin Room,https://www.booking.com/hotel/es/nh-madrid-ventas.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AsmovKsGwAIB0gIkYzJjYzBhYzctYTU0MS00ZWM0LWEzMWUtMWRkY2NkZGQxNzA02AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-02&checkout=2024-11-03&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=76&sr_order=popularity&srpvid=453e56248f1a0207&srepoch=1701778507&all_sr_blocks=9068002_93708926_0_2_0&highlighted_blocks=9068002_93708926_0_2_0&matching_block_id=9068002_93708926_0_2_0&sr_pri_blocks=9068002_93708926_0_2_0__14100&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
178,2024-11-02,2024-11-03,2024,11,Habitacion Centro De Madrid,€ 32,40.43609000,-3.71074970,Standard Double Room with Shared Bathroom,https://www.booking.com/hotel/es/habitacion-centro-de-madrid.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AsmovKsGwAIB0gIkYzJjYzBhYzctYTU0MS00ZWM0LWEzMWUtMWRkY2NkZGQxNzA02AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-02&checkout=2024-11-03&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=77&sr_order=popularity&srpvid=453e56248f1a0207&srepoch=1701778507&all_sr_blocks=1053030401_377498467_1_0_0&highlighted_blocks=1053030401_377498467_1_0_0&matching_block_id=1053030401_377498467_1_0_0&sr_pri_blocks=1053030401_377498467_1_0_0__3240&from=searchresults#hotelTmpl
179,2024-11-02,2024-11-03,2024,11,H10 Puerta de Alcalá,€ 190,40.42215032,-3.68124068,Basic Double Room,https://www.booking.com/hotel/es/h10-puerta-de-alcala.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AsmovKsGwAIB0gIkYzJjYzBhYzctYTU0MS00ZWM0LWEzMWUtMWRkY2NkZGQxNzA02AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-02&checkout=2024-11-03&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=78&sr_order=popularity&srpvid=453e56248f1a0207&srepoch=1701778507&all_sr_blocks=9039221_382883532_0_2_0&highlighted_blocks=9039221_382883532_0_2_0&matching_block_id=9039221_382883532_0_2_0&sr_pri_blocks=9039221_382883532_0_2_0__19000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
180,2024-11-02,2024-11-03,2024,11,Axor Feria,€ 125,40.44839628,-3.58249784,Double Room with free airport shuttle,https://www.booking.com/hotel/es/axor-feria.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AsmovKsGwAIB0gIkYzJjYzBhYzctYTU0MS00ZWM0LWEzMWUtMWRkY2NkZGQxNzA02AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-02&checkout=2024-11-03&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=79&sr_order=popularity&srpvid=453e56248f1a0207&srepoch=1701778507&all_sr_blocks=18912501_231638378_0_2_0&highlighted_blocks=18912501_231638378_0_2_0&matching_block_id=18912501_231638378_0_2_0&sr_pri_blocks=18912501_231638378_0_2_0__12500&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
181,2024-11-02,2024-11-03,2024,11,flor hostel capsules,€ 31,40.42247011,-3.71025652,Single Room,https://www.booking.com/hotel/es/flor-hostel-capsuales.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AsmovKsGwAIB0gIkYzJjYzBhYzctYTU0MS00ZWM0LWEzMWUtMWRkY2NkZGQxNzA02AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-02&checkout=2024-11-03&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=80&sr_order=popularity&srpvid=453e56248f1a0207&srepoch=1701778507&all_sr_blocks=1054592201_377643714_1_0_0&highlighted_blocks=1054592201_377643714_1_0_0&matching_block_id=1054592201_377643714_1_0_0&sr_pri_blocks=1054592201_377643714_1_0_0__3150&from=searchresults#hotelTmpl
182,2024-11-02,2024-11-03,2024,11,Hostal Casa Boutique,€ 90,40.42265640,-3.69608380,Small Single Room,https://www.booking.com/hotel/es/casa-boutique-chueca.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AsmovKsGwAIB0gIkYzJjYzBhYzctYTU0MS00ZWM0LWEzMWUtMWRkY2NkZGQxNzA02AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-02&checkout=2024-11-03&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=81&sr_order=popularity&srpvid=453e56248f1a0207&srepoch=1701778507&all_sr_blocks=215268915_329745857_1_0_0&highlighted_blocks=215268915_329745857_1_0_0&matching_block_id=215268915_329745857_1_0_0&sr_pri_blocks=215268915_329745857_1_0_0__9000&from=searchresults#hotelTmpl
183,2024-11-02,2024-11-03,2024,11,Hotel Atlántico,€ 209,40.42033399,-3.70463759,Single Room,https://www.booking.com/hotel/es/atla-ntico-madrid.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AsmovKsGwAIB0gIkYzJjYzBhYzctYTU0MS00ZWM0LWEzMWUtMWRkY2NkZGQxNzA02AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-02&checkout=2024-11-03&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=82&sr_order=popularity&srpvid=453e56248f1a0207&srepoch=1701778507&all_sr_blocks=47317503_88501097_0_2_0&highlighted_blocks=47317503_88501097_0_2_0&matching_block_id=47317503_88501097_0_2_0&sr_pri_blocks=47317503_88501097_0_2_0__20900&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
184,2024-11-02,2024-11-03,2024,11,Hostal Atocha Almudena Martín,€ 143,40.41334697,-3.70091200,Single Room,https://www.booking.com/hotel/es/hostal-martin-madrid.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AsmovKsGwAIB0gIkYzJjYzBhYzctYTU0MS00ZWM0LWEzMWUtMWRkY2NkZGQxNzA02AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-02&checkout=2024-11-03&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=83&sr_order=popularity&srpvid=453e56248f1a0207&srepoch=1701778507&all_sr_blocks=18882401_88203224_0_0_0&highlighted_blocks=18882401_88203224_0_0_0&matching_block_id=18882401_88203224_0_0_0&sr_pri_blocks=18882401_88203224_0_0_0__14259&from=searchresults#hotelTmpl
185,2024-11-02,2024-11-03,2024,11,NH Madrid Las Tablas,€ 125,40.49807140,-3.66456270,Standard Double or Twin Room,https://www.booking.com/hotel/es/tablas.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AsmovKsGwAIB0gIkYzJjYzBhYzctYTU0MS00ZWM0LWEzMWUtMWRkY2NkZGQxNzA02AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-02&checkout=2024-11-03&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=84&sr_order=popularity&srpvid=453e56248f1a0207&srepoch=1701778507&all_sr_blocks=1877601_95143616_0_2_0&highlighted_blocks=1877601_95143616_0_2_0&matching_block_id=1877601_95143616_0_2_0&sr_pri_blocks=1877601_95143616_0_2_0__12500&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
186,2024-11-02,2024-11-03,2024,11,Hostal Abami II,€ 95,40.42329787,-3.70759070,Standard Studio,https://www.booking.com/hotel/es/hostal-abami-ii.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AsmovKsGwAIB0gIkYzJjYzBhYzctYTU0MS00ZWM0LWEzMWUtMWRkY2NkZGQxNzA02AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-02&checkout=2024-11-03&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=85&sr_order=popularity&srpvid=453e56248f1a0207&srepoch=1701778507&all_sr_blocks=18876310_88203181_0_0_0&highlighted_blocks=18876310_88203181_0_0_0&matching_block_id=18876310_88203181_0_0_0&sr_pri_blocks=18876310_88203181_0_0_0__9450&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
187,2024-11-02,2024-11-03,2024,11,Vértice Roomspace,€ 92,40.33234343,-3.70159864,Double Room (1 Adult) with Parking,https://www.booking.com/hotel/es/vertice-rooms.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AsmovKsGwAIB0gIkYzJjYzBhYzctYTU0MS00ZWM0LWEzMWUtMWRkY2NkZGQxNzA02AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-02&checkout=2024-11-03&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=86&sr_order=popularity&srpvid=453e56248f1a0207&srepoch=1701778507&all_sr_blocks=41681874_88209312_0_2_0&highlighted_blocks=41681874_88209312_0_2_0&matching_block_id=41681874_88209312_0_2_0&sr_pri_blocks=41681874_88209312_0_2_0__9180&from=searchresults#hotelTmpl
188,2024-11-02,2024-11-03,2024,11,Crisol Vía Castellana,€ 144,40.46829849,-3.68815541,Classic Double or Twin Room,https://www.booking.com/hotel/es/castillaplaza.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AsmovKsGwAIB0gIkYzJjYzBhYzctYTU0MS00ZWM0LWEzMWUtMWRkY2NkZGQxNzA02AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-02&checkout=2024-11-03&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=87&sr_order=popularity&srpvid=453e56248f1a0207&srepoch=1701778507&all_sr_blocks=9001303_89733212_2_2_0&highlighted_blocks=9001303_89733212_2_2_0&matching_block_id=9001303_89733212_2_2_0&sr_pri_blocks=9001303_89733212_2_2_0__14400&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
189,2024-11-02,2024-11-03,2024,11,Zenit Conde de Orgaz,€ 139,40.45701749,-3.64773721,Twin Room,https://www.booking.com/hotel/es/zenitconde.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AsmovKsGwAIB0gIkYzJjYzBhYzctYTU0MS00ZWM0LWEzMWUtMWRkY2NkZGQxNzA02AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-02&checkout=2024-11-03&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=88&sr_order=popularity&srpvid=453e56248f1a0207&srepoch=1701778507&all_sr_blocks=9013802_343252603_0_2_0&highlighted_blocks=9013802_343252603_0_2_0&matching_block_id=9013802_343252603_0_2_0&sr_pri_blocks=9013802_343252603_0_2_0__13900&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
190,2024-11-02,2024-11-03,2024,11,NH Collection Madrid Paseo del Prado,€ 313,40.41478058,-3.69476303,Superior Interior Room with Extra Bed (2 Adults + 1 Child),https://www.booking.com/hotel/es/nh-collection-madrid-paseo-del-prado.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AsmovKsGwAIB0gIkYzJjYzBhYzctYTU0MS00ZWM0LWEzMWUtMWRkY2NkZGQxNzA02AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-02&checkout=2024-11-03&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=89&sr_order=popularity&srpvid=453e56248f1a0207&srepoch=1701778507&all_sr_blocks=1285746_95136568_0_2_0&highlighted_blocks=1285746_95136568_0_2_0&matching_block_id=1285746_95136568_0_2_0&sr_pri_blocks=1285746_95136568_0_2_0__31301&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
191,2024-11-02,2024-11-03,2024,11,Mayerling Hotel,€ 236,40.41362777,-3.70484278,Large Single Room,https://www.booking.com/hotel/es/chic-basic-mayerling.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AsmovKsGwAIB0gIkYzJjYzBhYzctYTU0MS00ZWM0LWEzMWUtMWRkY2NkZGQxNzA02AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-02&checkout=2024-11-03&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=90&sr_order=popularity&srpvid=453e56248f1a0207&srepoch=1701778507&all_sr_blocks=18879406_121000894_0_0_0&highlighted_blocks=18879406_121000894_0_0_0&matching_block_id=18879406_121000894_0_0_0&sr_pri_blocks=18879406_121000894_0_0_0__23600&from=searchresults#hotelTmpl
192,2024-11-02,2024-11-03,2024,11,Hostal Los Coronales,€ 80,40.46658238,-3.59016761,Single Room,https://www.booking.com/hotel/es/hostal-los-coronales.html?aid=304142&label=gen173nr-1FCAQoggI4-gNIMVgEaEaIAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AsmovKsGwAIB0gIkYzJjYzBhYzctYTU0MS00ZWM0LWEzMWUtMWRkY2NkZGQxNzA02AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-02&checkout=2024-11-03&dest_id=-390625&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=91&sr_order=popularity&srpvid=453e56248f1a0207&srepoch=1701778507&all_sr_blocks=1298105_344926794_1_0_0&highlighted_blocks=1298105_344926794_1_0_0&matching_block_id=1298105_344926794_1_0_0&sr_pri_blocks=1298105_344926794_1_0_0__8000&from=searchresults#hotelTmpl
